site_name,csv_site_id,csv_circuit_purpose,csv_provider,csv_speed,csv_monthly_cost,csv_ip_address,db_site_id,db_circuit_purpose,db_provider,db_speed,db_cost,db_ip,db_status,data_source,meraki_network_exists,has_discount_tire_tag,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_cost,meraki_wan1_ip,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_cost,meraki_wan2_ip,exclusion_reason,provider_match_status,would_get_dsr_badge
NVL 08,NVL 08,,CenturyLink Fiber Plus,500.0M x 500.0M,529.0,65.153.152.146,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 08,NVL 08 -B,,Cox Business/BOI,300.0M x 30.0M,266.67,174.75.61.136,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 09,NVL 09,,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.158.114,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 11,NVL 11,,Cox Business/BOI,300.0M x 30.0M,266.67,174.71.227.27,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 13,NVL 13,,Cox Business/BOI,300.0M x 30.0M,266.67,98.180.231.172,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 14,NVL 14,,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.115.121,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 15,NVL 15 -B,,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.120.82,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 17,NVL 17,,Cox Business/BOI,300.0M x 30.0M,266.67,68.1.199.169,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 22,NVL 22,,Cox Business/BOI,300.0M x 30.0M,266.67,98.180.225.154,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 23,NVL 23,,Cox Business/BOI,300.0M x 30.0M,266.67,184.176.163.195,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 24,NVL 24,,Cox Business/BOI,300.0M x 30.0M,266.67,174.67.82.218,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 25,NVL 25,,CenturyLink Fiber Plus,500.0M x 500.0M,509.0,65.140.77.202,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL 26,NVL 26,,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.138.82,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVL000,NVL000,,Cox Business/BOI,300.0M x 30.0M,266.67,24.234.187.243,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVLW 01,NVLW 01,,Cox Business/BOI,300.0M x 30.0M,266.67,24.120.171.73,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 01,NVR 01,,Spectrum,600.0M x 35.0M,244.45,47.48.75.78,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 01,NVR 01 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.237.140.113,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 02,NVR 02,,Spectrum,600.0M x 35.0M,244.45,97.92.107.50,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 02,NVR 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.237.141.137,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 04,NVR 04,,Spectrum,600.0M x 35.0M,244.45,68.190.176.202,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 04,NVR 04 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,45.21.91.73,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 05,NVR 05,,Spectrum,600.0M x 35.0M,172.23,24.176.187.90,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
NVR 05,NVR 05- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,45.21.92.81,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 03,OHC 03,,Spectrum,600.0M x 35.0M,244.45,74.87.216.206,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 03,OHC 03 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.93.219.169,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 04,OHC 04,,Spectrum,600.0M x 35.0M,244.45,24.106.248.118,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 05,OHC 05,,Spectrum,600.0M x 35.0M,172.23,98.100.57.174,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 06,OHC 06,,Spectrum,600.0M x 35.0M,244.45,147.0.109.194,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 06,OHC 06 -B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,162.195.85.225,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 07,OHC 07,,Spectrum,600.0M x 35.0M,244.45,74.142.94.158,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 07,OHC 07 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.172.130.41,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 08,OHC 08,,Spectrum,600.0M x 35.0M,172.23,98.100.62.186,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 08,OHC 08- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,75.58.112.33,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 10,OHC 10,,Spectrum,600.0M x 35.0M,172.23,173.198.38.138,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHC 10,OHC 10 -B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,99.93.220.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHD 02,OHD 02,,Spectrum,600.0M x 35.0M,172.23,98.102.180.10,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHD 02,OHD 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,76.192.70.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHD 03,OHD 03,,Spectrum,940.0M x 35.0M,355.56,74.219.228.166,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHD 04,OHD 04,,Spectrum,600.0M x 35.0M,172.23,74.143.122.162,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHD 04,OHD 04- B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,99.29.48.9,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHL 01,OHL 01,,Spectrum,600.0M x 35.0M,244.45,98.102.18.154,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHL 01,OHL 01- B,,Telephone Service Company (TSC),200.0M x 50.0M,299.95,167.100.35.230,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 01,OHN 01,,Spectrum,600.0M x 35.0M,172.23,24.56.64.170,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 01,OHN 01 -B,,EB2-Windstream Fiber,500.0M x 500.0M,209.0,64.24.231.142,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 02,OHN 02,,AT&T Broadband II,1000.0M x 200.0M,165.0,107.211.81.177,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 02,OHN 02 -B,,Cox Business/BOI,300.0M x 30.0M,266.67,70.167.90.168,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 03,OHN 03,,Spectrum,600.0M x 35.0M,244.45,67.53.174.202,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 04,OHN 04,,Windstream,400.0M x 400.0M,99.99,64.24.227.230,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 04,OHN 04 -B,,Spectrum,600.0M x 35.0M,172.23,98.123.212.98,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 05,OHN 05,,Spectrum,600.0M x 35.0M,244.45,74.143.158.26,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 05,OHN 05 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,108.227.38.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHN 06,OHN 06,,Armstrong Cable,300.0M x 300.0M,134.95,24.101.188.52,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 01,OHS 01,,Spectrum,600.0M x 35.0M,244.45,70.62.144.78,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 02,OHS 02,,Spectrum,600.0M x 35.0M,244.45,24.142.129.2,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 02,OHS 02- B,,Altafiber,600.0M x 300.0M,64.99,74.83.131.130,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 03,OHS 03,,Spectrum,600.0M x 35.0M,244.45,71.67.62.174,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 03,OHS 03 -B,,Altafiber,400.0M x 200.0M,69.99,74.83.148.94,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 04,OHS 04,,Spectrum,600.0M x 35.0M,244.45,71.67.64.2,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 04,OHS 04 -B,,Altafiber,400.0M x 200.0M,69.99,69.61.230.46,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 05,OHS 05,,Spectrum,600.0M x 35.0M,244.45,71.67.57.246,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHS 05,OHS 05 -B,,Altafiber,400.0M x 200.0M,69.99,69.61.230.82,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHT 01,OHT 01,,AT&T Broadband II,300.0M x 300.0M,105.01,75.61.152.97,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHT 01,OHT 01- B,,Buckeye Broadband Business,400.0M x 400.0M,157.99,24.53.132.23,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHT 02,OHT 02,,Spectrum,600.0M x 35.0M,172.23,98.123.12.250,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OHT 02,OHT 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.181.58.33,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKA 01,OKA 01,,SparkLight,300.0M x 30.0M,224.99,159.118.225.250,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKA 01,OKA 01 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.7.187.169,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKE 01,OKE 01,,AT&T Broadband II,1000.0M x 200.0M,165.0,69.227.69.201,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 02,OKO 02,,Cox Business/BOI,300.0M x 30.0M,266.67,98.174.180.151,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 02,OKO 02 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,69.227.64.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 03,OKO 03,,Cox Business/BOI,300.0M x 30.0M,266.67,24.248.169.51,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 03,OKO 03 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.186.196.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 04,OKO 04,,Cox Business/BOI,300.0M x 30.0M,266.67,68.99.64.218,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 04,OKO 04 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.7.184.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 05,OKO 05,,Cox Business/BOI,300.0M x 30.0M,266.67,72.198.170.125,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 05,OKO 05 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.186.198.209,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 06,OKO 06,,Cox Business/BOI,300.0M x 30.0M,266.67,72.200.243.6,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 06,OKO 06 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.90.246.217,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 07,OKO 07,,AT&T Broadband II,1000.0M x 1000.0M,165.01,23.112.171.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 07,OKO 07-B,,Cox Business/BOI,300.0M x 30.0M,266.67,184.186.199.43,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 08,OKO 08,,Cox Business/BOI,300.0M x 30.0M,266.67,72.204.204.142,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 08,OKO 08 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.54.24.185,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 09,OKO 09,,Cox Business/BOI,300.0M x 30.0M,266.67,184.186.193.250,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 09,OKO 09 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,99.62.40.89,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 10,OKO 10,,Cox Business/BOI,300.0M x 30.0M,266.67,98.179.49.45,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 10,OKO 10 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.186.198.89,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 11,OKO 11,,Cox Business/BOI,300.0M x 30.0M,266.67,68.109.210.125,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 11,OKO 11- B,,AT&T Broadband II,1000.0M x 200.0M,165.0,107.129.159.153,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 12,OKO 12,,AT&T Broadband II,300.0M x 75.0M,105.01,45.26.241.57,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 12,OKO 12 -B,,BluePeak Communications ,1000.0M x 1000.0M,100.0,143.109.149.115,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 13,OKO 13,,Cox Business/BOI,300.0M x 30.0M,266.67,24.249.100.154,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 13,OKO 13 -B,,AT&T Broadband II,300.0M x 300.0M,105.01,104.7.190.9,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 14,OKO 14,,Vyve,500.0M x 50.0M,199.95,24.112.100.163,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 14,OKO 14 -B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.7.191.249,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 15,OKO 15,,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.1.124.193,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO 15,OKO 15 -B,,Cox Business/BOI,300.0M x 30.0M,266.67,68.225.4.83,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKO00,OKO00,,Cox Business/BOI,300.0M x 30.0M,266.67,68.228.123.109,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKT 01,OKT 01,,Cox Business/BOI,300.0M x 30.0M,266.67,68.228.127.108,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKT 01,OKT 01 -B,,EB2-Windstream Fiber,500.0M x 500.0M,209.0,40.135.93.254,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKT 02,OKT 02,,Cox Business/BOI,300.0M x 30.0M,266.67,174.78.187.86,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKT 02,OKT 02 -B,,AT&T Broadband II,1000.0M x 1000.0M,165.01,99.148.52.201,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
OKT 03,OKT 03,,Cox Business/BOI,300.0M x 30.0M,266.67,70.164.58.119,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,NOT IN DB,No,No,,,,,,,,,Not in database,Not in database,No
