site_name,record_number,circuit_purpose,provider_name,details_service_speed,status,manual_override,data_source
TXH 90,DISCOUNTTXH3466139730_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXH 91,DISCOUNTTXH7064804404_BR,Primary,Livcom,200.0M x 200.0M,Enabled,False,csv_import
TXH 92,DISCOUNTTXH6765332399_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TXH 92,DISCOUNTTXH9768302107_BR,Secondary,Brightspeed,80.0M x 10.0M,Enabled,False,csv_import
TXH 93,DISCOUNT9303462467077_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXH 93,DISCOUNTTXH7626988505_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TXH 94,DISCOUNTTXH3493078701_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TXH 94,DISCOUNTTXH2822505524_BR-I1,Secondary,Consolidated Communications,300.0M x 300.0M,Enabled,False,csv_import
TXH 95,DISCOUNTTXH2819686341_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TXH 95,DISCOUNTTXH9433112825_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXH 96,DISCOUNTTXH9367031055_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
TXH 97,DISCOUNTTXH2815063801_BR,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
TXH SE Flex DTU,DISCOUNTTXH2284121490_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TXHT00,,Primary,Comcast,,Enabled,False,Non-DSR
TXH Training,DISCOUNTTXH9995554444_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
TXHW00,DISCOUNTTXH7519843350_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
TXHW00,DISCOUNTTXH3740340957_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXL 01,DISCOUNTTXL6993835801_BR,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
TXL 01,DISCOUNTTXL8067443233_BR,Secondary,Vexus,250.0M x 250.0M,Enabled,False,csv_import
TXL 02,DISCOUNTTXL1508231575_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXL 02,DISCOUNTTXL1051777844_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXL 03,DISCOUNTTXL8067486161_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXL 03,DISCOUNTTXL4086701433_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXL 04,DISCOUNTTXL5816137441_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXL 04,DISCOUNTTXL5816137441_BR-I6,Secondary,Vexus Fiber,350.0M x 350.0M,Enabled,False,csv_import
TXL 05,DISCOUNTTXL8064018844_BR,Primary,Vexus,550.0M x 275.0M,Enabled,False,csv_import
TXL 05,DISCOUNTTXL4009710461_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXM 01,DISCOUNTTXM8134746223_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXM 02,DISCOUNTTXM9564981572_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXM 02,DISCOUNTTXM1388287639_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXM 03,DISCOUNTTXM4232539993_BR,Primary,Altice,300.0M x 30.0M,Enabled,False,csv_import
TXM 03,DISCOUNTTXM7506415950_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXN 01,DISCOUNTTXN9819772270_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXN 01,DISCOUNTTXN7743493684_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXO 01,DISCOUNTTXO1461251435_BR,Primary,AT&T Broadband II,1000.0M x 200.0M,Enabled,False,csv_import
TXO 01,DISCOUNTTXO7898794109_BR,Secondary,EB2-CableOne Cable,300.0M x 30.0M,Enabled,False,csv_import
TXO 02,DISCOUNTTXO2316613337_BR,Primary,Cable One ,300.0M x 50.0M,Enabled,False,csv_import
TXO 02,DISCOUNTTXO3033168349_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 00,DISCOUNTTXS2611173126_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS000,DISCOUNTTXS6359106009_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 02,DISCOUNTTXS8481313651_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 02,DISCOUNTTXS1055481727_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 05,DISCOUNTTXS9295541936_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
TXS 05,DISCOUNTTXS4387152675_BR-I1,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 06,DISCOUNTTXS7038772997_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 06,DISCOUNTTXS8112453385_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 07,DISCOUNTTXS1776702313_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 07,DISCOUNTTXS2726259523_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 08,DISCOUNTTXS2249155684_BR,Primary,Spectrum,940.0M x 35.0M,Enabled,False,csv_import
TXS 09,DISCOUNTTXS9274666128_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXS 09,DISCOUNTTXS4680948126_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 11,DISCOUNTTXS3736229618_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 11,DISCOUNTTXS6149307679_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXS 12,DISCOUNTTXS9437392721_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 13,DISCOUNTTXS3917467108_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 13,DISCOUNTTXS1031513313_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 14,DISCOUNTTXS9954010822_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 14,DISCOUNTTXS7622154918_BR-I2,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXS 15,DISCOUNTTXS1710744440_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 15,DISCOUNTTXS1121716381_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 16,DISCOUNTTXS1484957467_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 16,DISCOUNTTXS3615877454_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 17,DISCOUNTTXS4987241966_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 17,DISCOUNTTXS3880883836_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 18,DISCOUNTTXS4608357960_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 18,DISCOUNTTXS1157322888_BR,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,Enabled,False,csv_import
TXS 19,DISCOUNTTXS6519822545_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 19,DISCOUNTTXS6912133342_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 20,DISCOUNTTXS3068255876_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 20,DISCOUNTTXS9771305501_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 21,DISCOUNTTXS3445633950_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 21,DISCOUNTTXS5004134699_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 22,DISCOUNTTXS6469270867_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 22,DISCOUNTTXS2112502648_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 23,DISCOUNTTXS2318202520_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 23,DISCOUNTTXS2459364105_BR,Secondary,GVTC Communications,250.0M x 250.0M,Enabled,False,csv_import
TXS 24,DISCOUNTTXS4527538122_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 25,DISCOUNTTXS1698398946_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 26,DISCOUNTTXS4907986228_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 26,DISCOUNTTXS9347587936_BR,Secondary,GVTC Communications,500.0M x 250.0M,Enabled,False,csv_import
TXS 27,DISCOUNTTXS2105808340_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 27,DISCOUNTTXS2374820372_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXS 28,DISCOUNTTXS2103387210_BR,Primary,AT&T Broadband II,500.0M x 100.0M,Enabled,False,csv_import
TXS 28,DISCOUNTTXS6566823785_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 29,DISCOUNTTXS7262228096_BR,Primary,Spectrum,300.0M x 20.0M,Enabled,False,csv_import
TXS 29,DISCOUNTTXS4147918955_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXS 30,DISCOUNTTXS7262228113_BR,Primary,Spectrum,300.0M x 20.0M,Enabled,False,csv_import
TXS 30,DISCOUNTTXS4225200461_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXS 31,DISCOUNTTXS8581476749_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
TXS 31,DISCOUNTTXS8700836501_BR,Secondary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
TXW 01,DISCOUNTTXW8956453319_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXW 01,DISCOUNTTXW2514197379_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXW 02,DISCOUNTTXW8064632574_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXW 02,DISCOUNTTXW6060485262_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXW 03,DISCOUNTTXW6257330876_BR,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
TXW 04,DISCOUNTTXW5615219772_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXW 04,DISCOUNTTXW4425501484_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXW 05,DISCOUNTTXW3380256339_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXW 05,DISCOUNTTXW3314192517_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXW 06,DISCOUNTTXW8416480809_BR,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
TXW 07,DISCOUNTTXW1973127612_BR-I7,Primary,Altice West,500.0M x 50.0M,Enabled,False,csv_import
TXW 07,DISCOUNTTXW5737170723_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
TXW 08,DISCOUNTTXW4323526519_BR,Primary,Harris Broadband,500.0M x 20.0M,Enabled,False,csv_import
TXW 08,DISCOUNTTXW4323526520_BR,Secondary,Unite Private Networks,300.0M x 300.0M,Enabled,False,csv_import
TXW 09,DISCOUNTTXW1747676820_BR,Primary,Altice,500.0M x 50.0M,Enabled,False,csv_import
TXW 09,DISCOUNTTXW6754681260_BR,Secondary,Vexus,100.0M x 100.0M,Enabled,False,csv_import
UTS 00,DISCOUNTUTS5254660923_BR,Primary,Zayo Communications,100.0M x 100.0M,Enabled,False,csv_import
UTS 01,DISCOUNTUTS7774608650_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 02,,Primary,Comcast,,Enabled,False,Non-DSR
UTS 03,DISCOUNTUTS6703168126_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 03,DISCOUNTUTS1611265375_BR,Secondary,EB2-Lumen DSL,140.0M x 20.0M,Enabled,False,csv_import
UTS 04,DISCOUNTUTS5032580109_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
UTS 04,DISCOUNTUTS7407927430_BR,Secondary,EB2-Lumen DSL,100.0M x 10.0M,Enabled,False,csv_import
UTS 05,DISCOUNTUTS4728123218_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 05,DISCOUNTUTS6592173694_BR,Secondary,Centracom,500.0M x 500.0M,Enabled,False,csv_import
UTS 06,DISCOUNTUTS9093268349_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
UTS 06,DISCOUNTUTS6644849389_BR,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,Enabled,False,csv_import
UTS 07,DISCOUNTUTS6998704761_BR,Secondary,EB2-Lumen DSL,80.0M x 10.0M,Enabled,False,csv_import
UTS 09,DISCOUNTUTS8019740641_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 09,DISCOUNTUTS1010634512_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
UTS 11,DISCOUNTUTS8957202966_BR,Secondary,Centracom,300.0M x 30.0M,Enabled,False,csv_import
UTS 12,DISCOUNTUTS4356270263_BR,Primary,TDS Cable,500.0M x 100.0M,Enabled,False,csv_import
UTS 14,DISCOUNTUTS6904289181_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 14,DISCOUNTUTS8348664249_BR,Secondary,First Digital,300.0M x 30.0M,Enabled,False,csv_import
UTS 15,,Primary,Comcast,,Enabled,False,Non-DSR
UTS 16,DISCOUNTUTS5459262505_BR,Secondary,EB2-Lumen DSL,100.0M x 10.0M,Enabled,False,csv_import
UTS 17,,Primary,Comcast,,Enabled,False,Non-DSR
UTS 18,DISCOUNTUTS7706534566_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 18,DISCOUNTUTS7904986350_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
UTS 19,,Primary,Comcast,,Enabled,False,Non-DSR
UTS 20,DISCOUNTUTS7654845582_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
UTS 20,DISCOUNTUTS2519833394_BR-I1,Secondary,First Digital,500.0M x 35.0M,Enabled,False,csv_import
UTS 21,DISCOUNTUTS9843659622_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 22,DISCOUNTUTS1756768144_BR,Primary,Centracom,500.0M x 500.0M,Enabled,False,csv_import
UTS 22,DISCOUNTUTS1756768144_BR-I1,Secondary,CenturyLink/Qwest,60.0M x 5.0M,Enabled,False,csv_import
UTS 23,DISCOUNTUTS1651896713_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 24,DISCOUNTUTS6135490594_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 24,DISCOUNTUTS5964475805_BR,Secondary,Spanish Fork Community Network,1000.0M x 1000.0M,Enabled,False,csv_import
UTS 25,DISCOUNTUTS8019999701_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS 25,DISCOUNTUTS6280859587_BR,Secondary,Centracom,100.0M x 40.0M,Enabled,False,csv_import
UTS 26,DISCOUNTUTS7741746134_BR,Secondary,Infowest Inc,250.0M x 250.0M,Enabled,False,csv_import
UTS W01,,Primary,Comcast,,Enabled,False,Non-DSR
UTSW01,DISCOUNTUTS6735908742_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
UTS W02,,Primary,DSR Comcast Cable,,Enabled,False,Non-DSR
UTSW02,DISCOUNTUTS1869627420_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
VAB 01,DISCOUNTVAB3602607712_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
VAB 02,DISCOUNTVAB1638303983_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 03,DISCOUNTVAB6686586288_BR,Primary,Verizon FIOS,500.0M x 500.0M,Enabled,False,csv_import
VAB 03,DISCOUNTVAB1629103224_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 04,DISCOUNTVAB1678831247_BR,Primary,Verizon FIOS,500.0M x 500.0M,Enabled,False,csv_import
VAB 05,DISCOUNTVAB4176557417_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 06,DISCOUNTVAB7801671254_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 06,DISCOUNTVAB7102677719_BR,Secondary,EB2-Verizon Fiber,300.0M x 300.0M,Enabled,False,csv_import
VAB 07,DISCOUNTVAB4806066347_BR,Primary,Verizon FIOS  ,500.0M x 500.0M,Enabled,False,csv_import
VAB 07,DISCOUNTVAB2281250789_BR,Secondary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 08,DISCOUNTVAB7579016900_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAB 09,DISCOUNTVAB7573646596_BR,Primary,Cox Business/BOI,300.0M x 30.0M,Enabled,False,csv_import
VAF 01,DISCOUNTVAF5407366034_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
VAF 01 - appliance,,Primary,Comcast,,Enabled,False,Non-DSR
VAF 02,DISCOUNTVAF6418963188_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
VAR 00,DISCOUNTVAR8045396775_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
VAR 01,,Primary,Comcast,,Enabled,False,Non-DSR
VAR 02,DISCOUNTVAR5770874237_BR,Primary,Comcast Workplace,200.0M x 20.0M,Enabled,False,csv_import
VAR 03,DISCOUNTVAR1892476489_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
VAR 03,DISCOUNTVAR8519226359_BR,Secondary,EB2-Verizon Fiber,300.0M x 300.0M,Enabled,False,csv_import
VAR 04,DISCOUNTVAR6405852695_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
VAR 05,DISCOUNTVAR8044649011_BR,Primary,EB2-Verizon Fiber,500.0M x 500.0M,Enabled,False,csv_import
VAR 05,DISCOUNTVAR7702126760_BR,Secondary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
VAR 06,DISCOUNTVAR8043129046_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
VAR 07,DISCOUNTVAR8047896057_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
VAT 01,DISCOUNTVAT6301723697_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
VAT 01,DISCOUNTVAT7512622236_BR,Secondary,Point Broadband,300.0M x 300.0M,Enabled,False,csv_import
VAW 01,DISCOUNTVAW9512816352_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
VAW 01,DISCOUNTVAW5240185453_BR,Secondary,Lumos Networks,500.0M x 500.0M,Enabled,False,csv_import
VAW 02,DISCOUNTVAW5407956378_BR,Primary,Cox Business/BOI,1000.0M x 50.0M,Enabled,False,csv_import
VAW 03,DISCOUNTVAW1139819903_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAE 01,,Primary,Comcast,,Enabled,False,Non-DSR
WAE 02,,Primary,Comcast,,Enabled,False,Non-DSR
WAE 03,DISCOUNTWAE8832870145_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WAE 03,DISCOUNTWAE2839359453_BR,Secondary,Pocketinet Communications,100.0M x 100.0M,Enabled,False,csv_import
WAE 04,DISCOUNTWAE3563225276_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WAE 04,DISCOUNTWAE6079682244_BR,Secondary,EB2-Ziply Fiber,500.0M x 500.0M,Enabled,False,csv_import
WAS00,DISCOUNTWAS3324868261_BR,Primary,Ziply Fiber,1000.0M x 1000.0M,Enabled,False,csv_import
WAS 01,DISCOUNTWAS6967530581_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS 01,DISCOUNTWAS1975687879_BR,Secondary,EB2-Ziply Fiber,1000.0M x 1000.0M,Enabled,False,csv_import
WAS 02,DISCOUNTWAS2128351836_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
WAS 04,DISCOUNTWAS1788558992_BR,Primary,Centurylink Fiber-Plus,500.0M x 500.0M,Enabled,False,csv_import
WAS 06,DISCOUNTWAS9026189510_BR,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,Enabled,False,csv_import
WAS 08,DISCOUNTWAS6755759579_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 09,,Primary,Comcast,,Enabled,False,Non-DSR
WAS 11,,Primary,Comcast,,Enabled,False,Non-DSR
WAS 13,DISCOUNTWAS4182891839_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS 13,DISCOUNTWAS9956666283_BR,Secondary,Astound,300.0M x 300.0M,Enabled,False,csv_import
WAS 14,,Primary,Comcast,,Enabled,False,Non-DSR
WAS 15,DISCOUNTWAS7119172328_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 17,DISCOUNTWAS3791538109_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS 17,DISCOUNTWAS2965946111_BR,Secondary,EB2-Ziply Fiber,500.0M x 500.0M,Enabled,False,csv_import
WAS 18,DISCOUNTWAS9814594491_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WAS 18,DISCOUNTWAS1623322654_BR,Secondary,LocalTel,1000.0M x 1000.0M,Enabled,False,csv_import
WAS 19,DISCOUNTWAS6324414932_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 19,DISCOUNTWAS6355399178_BR,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,Enabled,False,csv_import
WAS 20,DISCOUNTWAS9615837173_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 21,DISCOUNTWAS2470434462_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS 22,DISCOUNTWAS6666496984_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS 23,,Primary,ComcastAgg CLink,,Enabled,False,Non-DSR
WAS 26,DISCOUNTWAS4664531489_BR,Primary,Comcast Workplace,250.0M x 25.0M,Enabled,False,csv_import
WAS 26,DISCOUNTWAS4554188877_BR,Secondary,EB2-Ziply Fiber,500.0M x 500.0M,Enabled,False,csv_import
WAS 27,DISCOUNTWAS4830865719_BR-I3,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 27,DISCOUNTWAS4830865719_BR,Secondary,CenturyLink/Qwest,10.0M x 2.0M,Enabled,False,csv_import
WAS 28,DISCOUNTWAS3603922091_BR,Primary,Comcast Workplace,300.0M x 30.0M,Enabled,False,csv_import
WAS 28,DISCOUNTWAS5671637540_BR,Secondary,Astound,300.0M x 300.0M,Enabled,False,csv_import
WAS 29,DISCOUNTWAS6775957953_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAS W00,,Primary,Comcast,,Enabled,False,Non-DSR
WAV 01,DISCOUNTWAV9793308998_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAV 02,DISCOUNTWAV6300427455_BR,Primary,Comcast Workplace,600.0M x 35.0M,Enabled,False,csv_import
WAY 01,DISCOUNTWAY6841476757_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WDGA01_01,DISCOUNTWDG6989391145_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
WDIL01,DISCOUNTWDI2730940494_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
WDTD 01,,Primary,AT&T,,Enabled,False,Non-DSR
WDTD 01,,Secondary,ATT,,Enabled,False,Non-DSR
WDTD01,DISCOUNTWDT1034258730_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
WIA 01,DISCOUNTWIA3035258671_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIA 01,DISCOUNTWIA7830917250_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
WIA 02,DISCOUNTWIA4806066000_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIA 02,DISCOUNTWIA9095373339_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
WIC 01,DISCOUNTWIC6926181685_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
WIC 01,DISCOUNTWIC4464737643_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIE 01,DISCOUNTWIE1722306535_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIE 01,DISCOUNTWIE7870611389_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
WIE 02,DISCOUNTWIE7284861611_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
WIE 02,DISCOUNTWIE8621110171_BR,Secondary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIG 01,DISCOUNTWIG2973316637_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIL 01,DISCOUNTWIL2944882959_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIL 01,DISCOUNTWIL8229684350_BR,Secondary,MetroNet,500.0M x 500.0M,Enabled,False,csv_import
WIM 01,DISCOUNTWIM6559884946_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIM 02,DISCOUNTWIM6468033935_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIM 02,DISCOUNTWIM6409178926_BR,Secondary,AT&T Broadband II,300.0M x 300.0M,Enabled,False,csv_import
WIM 03,DISCOUNTWIM9037979716_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIM 04,DISCOUNTWIM6083540078_BR,Primary,Spectrum,600.0M x 35.0M,Enabled,False,csv_import
WIM 05,DISCOUNTWIM2625047049_BR,Primary,AT&T Broadband II,1000.0M x 1000.0M,Enabled,False,csv_import
