hostname,ip_address,component_type,model,serial_number,description,name,stack_position
svxgw4.dtc_phx.com,10.101.98.201,Power Supply,PWR-3900-AC,SNI1430C8Q0,C3900 AC Power Supply 1,C3900 AC Power Supply 1,
svxgw4.dtc_phx.com,10.101.98.201,Power Supply,PWR-3900-AC,SNI1433C9AX,C3900 AC Power Supply 2,C3900 AC Power Supply 2,
2960-CX-Series-NOC.dtc_phx.com,10.0.255.10,Chassis,WS-C2960CX-8PC-L,FOC2007W393,WS-C2960CX-8PC-L,1,Standalone
IDF-2C-2960CX-SecCam.dtc_phx.com,10.0.255.9,Chassis,WS-C2960CX-8PC-L,FOC2122Z0XA,WS-C2960CX-8PC-L,1,Standalone
IDFCNF-3750-Stack.dtc_phx.com,10.0.255.66,Chassis,WS-C3750-48PS-S,FDO1122Z5B9,WS-C3750-48P,1,Member 1
IDFCNF-3750-Stack.dtc_phx.com,10.0.255.66,Chassis,WS-C3750-48PS-S,FDO1122Z5DV,WS-C3750-48P,2,Member 2
IDFCNF-3750-Stack.dtc_phx.com,10.0.255.66,SFP/Transceiver,Unspecified,FNS111711YU,1000BaseSX SFP,GigabitEthernet1/0/1,
IDFCNF-3750-Stack.dtc_phx.com,10.0.255.66,SFP/Transceiver,Unspecified,FNS111711YT,1000BaseSX SFP,GigabitEthernet2/0/1,
IDFHQ-3750-TestLab.trtc.com,10.0.255.84,Chassis,WS-C3750-48PS-S,FDO1122Z5DR,WS-C3750-48P,1,Standalone
MDF-3130-O3-ENC1-A,10.0.255.93,Chassis,WS-CBS3130X-S-F,FOC1216H09K,WS-CBS3130X-S-F,1,Standalone
MDF-3130-O3-ENC1-A,10.0.255.93,Module,800-27645-02,FDO131905PY,TwinGig Converter Module,Switch 1 - Slot 1 - TwinGig Converter Module,
MDF-3130-O3-ENC1-A,10.0.255.93,Module,800-27645-02,FDO131908ZG,TwinGig Converter Module,Switch 1 - Slot 2 - TwinGig Converter Module,
svgw1.dtc_phx.com,10.0.99.254,Chassis,CISCO3945-CHASSIS,FTX1714AJPE,CISCO3945-CHASSIS,CISCO3945-CHASSIS,Standalone
svgw1.dtc_phx.com,10.0.99.254,Module,C3900-SPE250/K9,FOC171211ZD,Cisco Services Performance Engine 250 for Cisco 3900 ISR,Cisco Services Performance Engine 250 for Cisco 3900 ISR on Slot 0,
svgw1.dtc_phx.com,10.0.99.254,Module,PVDM3-64,FOC17114L7M,PVDM3 DSP DIMM with 64 Channels,PVDM3 DSP DIMM with 64 Channels on Slot 0 SubSlot 3,
svgw1.dtc_phx.com,10.0.99.254,Power Supply,PWR-3900-AC,SNI1703C80B,C3900 AC Power Supply 2,C3900 AC Power Supply 2,
svgw1.dtc_phx.com,10.0.99.254,Power Supply,PWR-3900-AC,SNI1703C80M,C3900 AC Power Supply 1,C3900 AC Power Supply 1,
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.99.1,Chassis,WS-C3750G-48TS-S,FOC1104Y2P4,WS-C3750G-48TS,1,Member 1
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.99.1,Chassis,WS-C3750G-48TS-S,FOC1107Y42Z,WS-C3750G-48TS,2,Member 2
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.99.1,SFP/Transceiver,Unspecified,AGM184749F8,10/100/1000BaseTX SFP,GigabitEthernet1/0/49,
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.99.1,SFP/Transceiver,Unspecified,AGM184749FA,10/100/1000BaseTX SFP,GigabitEthernet1/0/50,
svxcode1.dtc_phx.com,10.0.99.205,Chassis,CISCO3945-CHASSIS,FTX1434A16G,CISCO3945-CHASSIS,CISCO3945-CHASSIS,Standalone
svxcode1.dtc_phx.com,10.0.99.205,Module,C3900-SPE150/K9,FOC14314JRH,Cisco Services Performance Engine 150 for Cisco 3900 ISR,Cisco Services Performance Engine 150 for Cisco 3900 ISR on Slot 0,
svxcode1.dtc_phx.com,10.0.99.205,Module,PVDM3-256,FOC17440HKB,PVDM3 DSP DIMM with 256 Channels,PVDM3 DSP DIMM with 256 Channels on Slot 0 SubSlot 4,
svxcode1.dtc_phx.com,10.0.99.205,Power Supply,PWR-3900-AC,SNI1420C8EN,C3900 AC Power Supply 2,C3900 AC Power Supply 2,
svxcode1.dtc_phx.com,10.0.99.205,Power Supply,PWR-3900-AC,SNI1430C8RD,C3900 AC Power Supply 1,C3900 AC Power Supply 1,
svxgw1.dtc_phx.com,10.0.99.200,Chassis,CISCO3945-CHASSIS,FTX1434A167,CISCO3945-CHASSIS,CISCO3945-CHASSIS,Standalone
svxgw1.dtc_phx.com,10.0.99.200,Module,C3900-SPE150/K9,FOC14300S16,Cisco Services Performance Engine 150 for Cisco 3900 ISR,Cisco Services Performance Engine 150 for Cisco 3900 ISR on Slot 0,
svxgw1.dtc_phx.com,10.0.99.200,Module,PVDM3-64,FOC143221FH,PVDM3 DSP DIMM with 64 Channels,PVDM3 DSP DIMM with 64 Channels on Slot 0 SubSlot 4,
svxgw1.dtc_phx.com,10.0.99.200,Power Supply,PWR-3900-AC,SNI1430C8QE,C3900 AC Power Supply 1,C3900 AC Power Supply 1,
svxgw1.dtc_phx.com,10.0.99.200,Power Supply,PWR-3900-AC,SNI1435C803,C3900 AC Power Supply 2,C3900 AC Power Supply 2,
svxgw2.dtc_phx.com,10.0.99.201,Chassis,CISCO3945-CHASSIS,FTX1434A168,CISCO3945-CHASSIS,CISCO3945-CHASSIS,Standalone
svxgw2.dtc_phx.com,10.0.99.201,Module,C3900-SPE150/K9,FOC14304JTQ,Cisco Services Performance Engine 150 for Cisco 3900 ISR,Cisco Services Performance Engine 150 for Cisco 3900 ISR on Slot 0,
svxgw2.dtc_phx.com,10.0.99.201,Module,PVDM3-64,FOC143220B9,PVDM3 DSP DIMM with 64 Channels,PVDM3 DSP DIMM with 64 Channels on Slot 0 SubSlot 4,
svxgw2.dtc_phx.com,10.0.99.201,Power Supply,PWR-3900-AC,SNI1430C8RE,C3900 AC Power Supply 1,C3900 AC Power Supply 1,
svxgw2.dtc_phx.com,10.0.99.201,Power Supply,PWR-3900-AC,SNI1435C8CF,C3900 AC Power Supply 2,C3900 AC Power Supply 2,
TestLab2950-03.trtc.com,10.0.255.76,Chassis,WS-C2950-24,FHK0717W1SE,Cisco Catalyst c2950 switch with 24 10/100 BaseTX ports,TestLab2950-03,Standalone
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Chassis,N7K-C7010,TBM13322374,Nexus7000 C7010 (10 Slot) Chassis,Nexus7000 C7010 (10 Slot) Chassis,Standalone
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-F312FQ-25,JAE191207AK,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-SUP2E,JAF1825AQAN,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-SUP2E,JAF1827ARNH,Supervisor Module-2,Supervisor Module-2,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-F312FQ-25,JAE184905NJ,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-F312FQ-25,JAE182305KD,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-F248XP-25E,JAF1827AHFJ,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-F248XP-25E,JAF1827AHET,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-C7010-FAB-2,JAF1828ANTQ,Fabric card module,Fabric card module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-C7010-FAB-2,JAF1812ALPP,Fabric card module,Fabric card module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-C7010-FAB-2,JAF1828ANTN,Fabric card module,Fabric card module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-C7010-FAB-2,JAF1828ANPG,Fabric card module,Fabric card module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Module,N7K-C7010-FAB-2,JAF1828ANRL,Fabric card module,Fabric card module,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Power Supply,N7K-AC-7.5KW-US,DTM171104LC,N7K-AC-7.5KW-US PS-1,PowerSupply-1,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Power Supply,N7K-AC-7.5KW-US,DTM180403SK,N7K-AC-7.5KW-US PS-2,PowerSupply-2,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Fan,N7K-C7010-FAN-S,FOX1819XA51,Fan Module-1,Fan Module-1,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Fan,N7K-C7010-FAN-S,FOX1819XA2R,Fan Module-2,Fan Module-2,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Fan,N7K-C7010-FAN-F,FOX1816XAF2,Fan Module-3,Fan Module-3,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,Fan,N7K-C7010-FAN-F,FOX1816XAD9,Fan Module-4,Fan Module-4,
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,AVP2016S0AD,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U629,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,AVP2017S04R,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,JFQ2021209A,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,AVP1939S2PV,Transceiver(slot:1-port:7),Transceiver(slot:1-port:7),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,AVP1938S242,Transceiver(slot:1-port:9),Transceiver(slot:1-port:9),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR4,JFQ202020E6,Transceiver(slot:1-port:11),Transceiver(slot:1-port:11),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S3DX,Transceiver(slot:7-port:1),Transceiver(slot:7-port:1),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S151,Transceiver(slot:7-port:2),Transceiver(slot:7-port:2),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0Y0,Transceiver(slot:7-port:3),Transceiver(slot:7-port:3),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U628,Transceiver(slot:7-port:4),Transceiver(slot:7-port:4),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S1YW,Transceiver(slot:7-port:5),Transceiver(slot:7-port:5),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S086,Transceiver(slot:7-port:7),Transceiver(slot:7-port:7),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07V,Transceiver(slot:7-port:9),Transceiver(slot:7-port:9),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0W7,Transceiver(slot:7-port:10),Transceiver(slot:7-port:10),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J6,Transceiver(slot:7-port:11),Transceiver(slot:7-port:11),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U2CH,Transceiver(slot:7-port:12),Transceiver(slot:7-port:12),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S4J9,Transceiver(slot:8-port:1),Transceiver(slot:8-port:1),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0TG,Transceiver(slot:8-port:2),Transceiver(slot:8-port:2),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07U,Transceiver(slot:8-port:3),Transceiver(slot:8-port:3),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S150,Transceiver(slot:8-port:5),Transceiver(slot:8-port:5),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S07W,Transceiver(slot:8-port:7),Transceiver(slot:8-port:7),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1821S24T,Transceiver(slot:8-port:9),Transceiver(slot:8-port:9),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0ZJ,Transceiver(slot:8-port:10),Transceiver(slot:8-port:10),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1827S0TT,Transceiver(slot:8-port:11),Transceiver(slot:8-port:11),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,QSFP-40G-SR-BD,AVM1830U0W8,Transceiver(slot:8-port:12),Transceiver(slot:8-port:12),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133100TS,Transceiver(slot:9-port:5),Transceiver(slot:9-port:5),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133100UF,Transceiver(slot:9-port:6),Transceiver(slot:9-port:6),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133104WW,Transceiver(slot:9-port:9),Transceiver(slot:9-port:9),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,SPC141103DZ,Transceiver(slot:9-port:10),Transceiver(slot:9-port:10),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,GLC-SX-MMD,OPM21310Q7G,Transceiver(slot:9-port:14),Transceiver(slot:9-port:14),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL1330037K,Transceiver(slot:9-port:15),Transceiver(slot:9-port:15),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ACP28020BW9,Transceiver(slot:9-port:16),Transceiver(slot:9-port:16),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-LR,ECL1523016Y,Transceiver(slot:9-port:20),Transceiver(slot:9-port:20),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS17251GDY,Transceiver(slot:9-port:25),Transceiver(slot:9-port:25),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133102MM,Transceiver(slot:9-port:26),Transceiver(slot:9-port:26),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS2021052R,Transceiver(slot:9-port:27),Transceiver(slot:9-port:27),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,AVD21229BC9,Transceiver(slot:9-port:28),Transceiver(slot:9-port:28),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS2222093B,Transceiver(slot:9-port:29),Transceiver(slot:9-port:29),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS22220930,Transceiver(slot:9-port:30),Transceiver(slot:9-port:30),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS22220955,Transceiver(slot:9-port:31),Transceiver(slot:9-port:31),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,SPC141103DK,Transceiver(slot:10-port:1),Transceiver(slot:10-port:1),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL141104FJ,Transceiver(slot:10-port:2),Transceiver(slot:10-port:2),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133101VR,Transceiver(slot:10-port:3),Transceiver(slot:10-port:3),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133101ZJ,Transceiver(slot:10-port:5),Transceiver(slot:10-port:5),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL133101P9,Transceiver(slot:10-port:6),Transceiver(slot:10-port:6),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL1412005Y,Transceiver(slot:10-port:9),Transceiver(slot:10-port:9),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-LR,SPC180706CE,Transceiver(slot:10-port:12),Transceiver(slot:10-port:12),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS17251GE3,Transceiver(slot:10-port:19),Transceiver(slot:10-port:19),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS17251G3C,Transceiver(slot:10-port:20),Transceiver(slot:10-port:20),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,JUR184203MQ,Transceiver(slot:10-port:21),Transceiver(slot:10-port:21),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,JUR18400LKN,Transceiver(slot:10-port:22),Transceiver(slot:10-port:22),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,JUR18420TYS,Transceiver(slot:10-port:23),Transceiver(slot:10-port:23),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS17251GDP,Transceiver(slot:10-port:25),Transceiver(slot:10-port:25),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS21250GSY,Transceiver(slot:10-port:26),Transceiver(slot:10-port:26),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS20230H05,Transceiver(slot:10-port:27),Transceiver(slot:10-port:27),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS20230GY6,Transceiver(slot:10-port:28),Transceiver(slot:10-port:28),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS2222092M,Transceiver(slot:10-port:29),Transceiver(slot:10-port:29),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS2222093C,Transceiver(slot:10-port:30),Transceiver(slot:10-port:30),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,FNS22220985,Transceiver(slot:10-port:31),Transceiver(slot:10-port:31),
HQ-7000-01-CORE.dtc_phx.com,10.0.255.239,SFP/Transceiver,SFP-10G-SR,ECL13310208,Transceiver(slot:10-port:44),Transceiver(slot:10-port:44),
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Chassis,C8300-1N1S-4T2X,FLM274610LT,Cisco C8300-1N1S-4T2X Chassis,Chassis,Standalone
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Module,C8300-1N1S-4T2X,,Cisco C8300-1N1S-4T2X Built-In NIM controller,module 0,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Module,C8300-1N1S-4T2X,,Cisco C8300-1N1S-4T2X Built-In SM controller,module 1,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Module,C8300-1N1S-4T2X,FDO27410DPX,Cisco C8300-1N1S-4T2X Route Processor,module R0,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Module,C8300-1N1S-4T2X,,Cisco C8300-1N1S-4T2X Forwarding Processor,module F0,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Power Supply,PWR-CC1-250WAC,LIT2718ASTF,250W AC power supply for Cisco C8300 1RU,Power Supply Module 0,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,Power Supply,PWR-CC1-250WAC,LIT2718ARX9,250W AC power supply for Cisco C8300 1RU,Power Supply Module 1,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,SFP/Transceiver,SFP-GE-L,FNS13290RA9,GE LX,subslot 0/0 transceiver 4,
HQ-MPLS-R1.dtc_phx.com,10.0.100.106,SFP/Transceiver,GLC-SX-MMD,AGA1747RGCF,GE SX,subslot 0/0 transceiver 5,
Floater-2960-48-QA2.dtc_phx.com,10.41.3.33,Chassis,WS-C2960-48TT-L,FCQ1547X3A6,WS-C2960-48TT-L,1,Standalone
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.100.138,Chassis,WS-C3750G-48TS-S,FOC1104Y2P4,WS-C3750G-48TS,1,Member 1
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.100.138,Chassis,WS-C3750G-48TS-S,FOC1107Y42Z,WS-C3750G-48TS,2,Member 2
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.100.138,SFP/Transceiver,Unspecified,AGM184749F8,10/100/1000BaseTX SFP,GigabitEthernet1/0/49,
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.100.138,SFP/Transceiver,Unspecified,AGM184749FA,10/100/1000BaseTX SFP,GigabitEthernet1/0/50,
HQ-VG350-01,172.16.4.50,Chassis,VG350/K9,FTX1939A0JG,VG350/K9,VG350/K9,Standalone
HQ-VG350-01,172.16.4.50,Module,VG350-SPE150/K9,FOC19313XL2,VG350 High Density Analog Gateway,VG350 High Density Analog Gateway on Slot 0,
HQ-VG350-01,172.16.4.50,Module,PVDM3-256,FOC19337284,PVDM3 DSP DIMM with 256 Channels,PVDM3 DSP DIMM with 256 Channels on Slot 0 SubSlot 4,
HQ-VG350-01,172.16.4.50,Module,SM-D-48FXS-E,FOC19335U77,High Density Analog Voice Module - 48FXS-E,High Density Analog Voice Module - 48FXS-E on Slot 2,
HQ-VG350-01,172.16.4.50,Module,SM-D-48FXS-E,FOC19335U7X,High Density Analog Voice Module - 48FXS-E,High Density Analog Voice Module - 48FXS-E on Slot 4,
HQ-VG350-01,172.16.4.50,Power Supply,PWR-3900-AC,PST1828C023,VG350 AC Power Supply 1,VG350 AC Power Supply 1,
HQ-VG350-01,172.16.4.50,Power Supply,PWR-3900-AC,PST1828C04D,VG350 AC Power Supply 2,VG350 AC Power Supply 2,
IDF-1A-2960X-SecCam.dtc_phx.com,10.0.255.4,Chassis,WS-C2960X-24PS-L,FCW2117B29H,WS-C2960X-24PS-L,1,Standalone
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Chassis,N7K-C7010,JAF1429DSFM,Nexus7000 C7010 (10 Slot) Chassis,Nexus7000 C7010 (10 Slot) Chassis,Standalone
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-F312FQ-25,JAE191207AJ,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-SUP2E,JAF1827ARRJ,Supervisor Module-2,Supervisor Module-2,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-SUP2E,JAF1827ASAR,Supervisor Module-2,Supervisor Module-2,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-F312FQ-25,JAE182305LE,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-F312FQ-25,JAE182305MB,10/40 Gbps Ethernet Module,10/40 Gbps Ethernet Module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-F248XP-25E,JAF1827AHDM,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-F248XP-25E,JAF1827AHFT,1/10 Gbps Ethernet Module,1/10 Gbps Ethernet Module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-C7010-FAB-2,JAF1828ANMR,Fabric card module,Fabric card module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-C7010-FAB-2,JAF1828ANRQ,Fabric card module,Fabric card module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-C7010-FAB-2,JAF1828ANRM,Fabric card module,Fabric card module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-C7010-FAB-2,JAF1827ANPS,Fabric card module,Fabric card module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Module,N7K-C7010-FAB-2,JAF1828ANNG,Fabric card module,Fabric card module,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Power Supply,N7K-AC-7.5KW-US,DTM1322005M,N7K-AC-7.5KW-US PS-1,PowerSupply-1,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Power Supply,N7K-AC-7.5KW-US,DTM172701SU,N7K-AC-7.5KW-US PS-2,PowerSupply-2,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Fan,N7K-C7010-FAN-S,FOX1435XAK3,Fan Module-1,Fan Module-1,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Fan,N7K-C7010-FAN-S,FOX1435XAPN,Fan Module-2,Fan Module-2,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Fan,N7K-C7010-FAN-F,FOX1431XBRV,Fan Module-3,Fan Module-3,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,Fan,N7K-C7010-FAN-F,FOX1431XBJZ,Fan Module-4,Fan Module-4,
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,SFP/Transceiver,QSFP-40G-SR4,JFQ202120BB,Transceiver(slot:1-port:1),Transceiver(slot:1-port:1),
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,SFP/Transceiver,QSFP-40G-SR-BD,AVM1843U627,Transceiver(slot:1-port:2),Transceiver(slot:1-port:2),
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,SFP/Transceiver,QSFP-40G-SR4,FIW2020004J,Transceiver(slot:1-port:3),Transceiver(slot:1-port:3),
HQ-7000-02-EDGE.dtc_phx.com,10.0.100.201,SFP/Transceiver,QSFP-40G-SR4,JFQ202020KE,Transceiver(slot:1-port:5),Transceiver(slot:1-port:5),
